company_id,company_name,location,department,about_us,rating,awards,contact,email,website
3339,Nuware Systems LLP,Bengaluru/Bangalore,IT-Software / Software Services,we are Nuware Systems LLP,4,Best Company in field of IT-Software / Software Services,8537776431,NuwareSystemsLLP.gmail.com,NuwareSystemsLLP.com
3340,Qulp,Bengaluru/Bangalore,Internet / Ecommerce,we are Qulp,3,Best Company in field of Internet / Ecommerce,6303563767,Qulp.gmail.com,Qulp.com
3341,CZ Insights,Bengaluru/Bangalore,Strategy / Management Consulting Firms,we are CZ Insights,4,Best Company in field of Strategy / Management Consulting Firms,5661921960,CZInsights.gmail.com,CZInsights.com
3342,Incture Technologies Pvt. Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Incture Technologies Pvt. Ltd.,1,Best Company in field of IT-Software / Software Services,9615121294,InctureTechnologiesPvt.Ltd..gmail.com,InctureTechnologiesPvt.Ltd..com
3343,Black & White Business Solution,Bengaluru/Bangalore,IT-Software / Software Services,we are Black & White Business Solution,2,Best Company in field of IT-Software / Software Services,9584420804,Black&WhiteBusinessSolution.gmail.com,Black&WhiteBusinessSolution.com
3344,"Fourth Technologies, Inc","Bengaluru/Bangalore , Pune , Trivandrum",IT-Software / Software Services,"we are Fourth Technologies, Inc",4,Best Company in field of IT-Software / Software Services,6277335449,"FourthTechnologies,Inc.gmail.com","FourthTechnologies,Inc.com"
3345,APOORVATEK SOLUTIONS LLP,Bengaluru/Bangalore,IT-Software / Software Services,we are APOORVATEK SOLUTIONS LLP,1,Best Company in field of IT-Software / Software Services,9659769878,APOORVATEKSOLUTIONSLLP.gmail.com,APOORVATEKSOLUTIONSLLP.com
3346,Simply Delivered,Bengaluru/Bangalore,Internet / Ecommerce,we are Simply Delivered,4,Best Company in field of Internet / Ecommerce,6385656860,SimplyDelivered.gmail.com,SimplyDelivered.com
3347,Corporate Cheese,"Mumbai , Bengaluru/Bangalore , Chennai",IT-Software / Software Services,we are Corporate Cheese,2,Best Company in field of IT-Software / Software Services,4792731462,CorporateCheese.gmail.com,CorporateCheese.com
3348,Jobspire,Bengaluru/Bangalore,IT-Software / Software Services,we are Jobspire,4,Best Company in field of IT-Software / Software Services,6731023534,Jobspire.gmail.com,Jobspire.com
3349,Simpolo Emilceramica Pvt Ltd,"Bengaluru/Bangalore , Chennai , Ernakulam / Kochi/ Cochin , Chandigarh , Delhi , Kolkata , Mumbai , Ahmedabad",Ceramics / Sanitary ware,we are Simpolo Emilceramica Pvt Ltd,3,Best Company in field of Ceramics / Sanitary ware,7447619124,SimpoloEmilceramicaPvtLtd.gmail.com,SimpoloEmilceramicaPvtLtd.com
3350,Barbeque Nation Hospitality Ltd.,"Bengaluru/Bangalore , Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Delhi/NCR(National Capital Region) , Delhi",Travel / Hotels / Restaurants / Airlines / Railways,we are Barbeque Nation Hospitality Ltd.,3,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,8388631905,BarbequeNationHospitalityLtd..gmail.com,BarbequeNationHospitalityLtd..com
3351,Siemens Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Siemens Limited,1,Best Company in field of IT-Software / Software Services,6470320136,SiemensLimited.gmail.com,SiemensLimited.com
3352,JSM Technologies P Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are JSM Technologies P Ltd,4,Best Company in field of IT-Software / Software Services,4032487219,JSMTechnologiesPLtd.gmail.com,JSMTechnologiesPLtd.com
3353,EDS Technologies Pvt. Ltd.,"Bengaluru/Bangalore , Chennai , Delhi/NCR(National Capital Region)",IT-Software / Software Services,we are EDS Technologies Pvt. Ltd.,3,Best Company in field of IT-Software / Software Services,2469549153,EDSTechnologiesPvt.Ltd..gmail.com,EDSTechnologiesPvt.Ltd..com
3354,Lookup,Bengaluru/Bangalore,Internet / Ecommerce,we are Lookup,5,Best Company in field of Internet / Ecommerce,1355069514,Lookup.gmail.com,Lookup.com
3355,Mist Minds Technologies Pvt. Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Mist Minds Technologies Pvt. Ltd.,5,Best Company in field of IT-Software / Software Services,5386377522,MistMindsTechnologiesPvt.Ltd..gmail.com,MistMindsTechnologiesPvt.Ltd..com
3356,Max Hypermarket India Pvt. Ltd (SPAR),Bengaluru/Bangalore,Retail / Wholesale,we are Max Hypermarket India Pvt. Ltd (SPAR),5,Best Company in field of Retail / Wholesale,4437142270,MaxHypermarketIndiaPvt.Ltd(SPAR).gmail.com,MaxHypermarketIndiaPvt.Ltd(SPAR).com
3357,Placement Factory,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Placement Factory,1,Best Company in field of BPO / Call Centre / ITES,2855407366,PlacementFactory.gmail.com,PlacementFactory.com
3358,e9ine India,Bengaluru/Bangalore,Internet / Ecommerce,we are e9ine India,1,Best Company in field of Internet / Ecommerce,7101634736,e9ineIndia.gmail.com,e9ineIndia.com
3359,Mirafra Software Technologies Pvt.Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Mirafra Software Technologies Pvt.Ltd.,1,Best Company in field of IT-Software / Software Services,6505434766,MirafraSoftwareTechnologiesPvt.Ltd..gmail.com,MirafraSoftwareTechnologiesPvt.Ltd..com
3360,HealthCare Global Enterprises Ltd,Bengaluru/Bangalore,Medical / Healthcare / Hospitals,we are HealthCare Global Enterprises Ltd,4,Best Company in field of Medical / Healthcare / Hospitals,8187518971,HealthCareGlobalEnterprisesLtd.gmail.com,HealthCareGlobalEnterprisesLtd.com
3361,Indium Software (India) Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Indium Software (India) Limited,1,Best Company in field of IT-Software / Software Services,5950065417,IndiumSoftware(India)Limited.gmail.com,IndiumSoftware(India)Limited.com
3362,Value Search,"Bengaluru/Bangalore , Chennai , Pune",IT-Software / Software Services,we are Value Search,4,Best Company in field of IT-Software / Software Services,5615268087,ValueSearch.gmail.com,ValueSearch.com
3363,Mildly Classic Technologies Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Mildly Classic Technologies Pvt Ltd,2,Best Company in field of IT-Software / Software Services,4755613350,MildlyClassicTechnologiesPvtLtd.gmail.com,MildlyClassicTechnologiesPvtLtd.com
3364,Inspiring Spaces,Bengaluru/Bangalore,Architecture / Interior Design,we are Inspiring Spaces,1,Best Company in field of Architecture / Interior Design,6159618672,InspiringSpaces.gmail.com,InspiringSpaces.com
3365,Adler Talent Solutions Pvt. Ltd,Bengaluru/Bangalore,Recruitment / Staffing,we are Adler Talent Solutions Pvt. Ltd,4,Best Company in field of Recruitment / Staffing,2863743902,AdlerTalentSolutionsPvt.Ltd.gmail.com,AdlerTalentSolutionsPvt.Ltd.com
3366,Bal Pharma Limited,"Bengaluru/Bangalore , Gurgaon",Pharma / Biotech / Clinical Research,we are Bal Pharma Limited,3,Best Company in field of Pharma / Biotech / Clinical Research,4046207559,BalPharmaLimited.gmail.com,BalPharmaLimited.com
3367,united capital club,"Bengaluru/Bangalore , Mumbai , Kolkata , Dehradun , Delhi , Chandigarh , Lucknow",Travel / Hotels / Restaurants / Airlines / Railways,we are united capital club,4,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,4758859022,unitedcapitalclub.gmail.com,unitedcapitalclub.com
3368,Vermis Technology Labs,Bengaluru/Bangalore,IT-Software / Software Services,we are Vermis Technology Labs,3,Best Company in field of IT-Software / Software Services,2434683256,VermisTechnologyLabs.gmail.com,VermisTechnologyLabs.com
3369,Mount Talent Consulting,Bengaluru/Bangalore,IT-Software / Software Services,we are Mount Talent Consulting,3,Best Company in field of IT-Software / Software Services,8256046593,MountTalentConsulting.gmail.com,MountTalentConsulting.com
3370,HRD House,"Bengaluru/Bangalore , Chennai",Pharma / Biotech / Clinical Research,we are HRD House,5,Best Company in field of Pharma / Biotech / Clinical Research,3668812617,HRDHouse.gmail.com,HRDHouse.com
3371,Leapzen ( Ektha.com Pvt. Ltd ),"Bengaluru/Bangalore , Pune",Construction / Engineering / Cement / Metals,we are Leapzen ( Ektha.com Pvt. Ltd ),1,Best Company in field of Construction / Engineering / Cement / Metals,8816058653,Leapzen(Ektha.comPvt.Ltd).gmail.com,Leapzen(Ektha.comPvt.Ltd).com
3372,Skoruz Technologies,Bengaluru/Bangalore,IT-Software / Software Services,we are Skoruz Technologies,1,Best Company in field of IT-Software / Software Services,9459689453,SkoruzTechnologies.gmail.com,SkoruzTechnologies.com
3373,Antosys,Bengaluru/Bangalore,IT-Software / Software Services,we are Antosys,1,Best Company in field of IT-Software / Software Services,1379571162,Antosys.gmail.com,Antosys.com
3374,Freelancer - Rahul Singh,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Automobile / Auto Anciliary / Auto Components,we are Freelancer - Rahul Singh,1,Best Company in field of Automobile / Auto Anciliary / Auto Components,9729891437,Freelancer-RahulSingh.gmail.com,Freelancer-RahulSingh.com
3375,Swastik Stepstone Careers,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Swastik Stepstone Careers,2,Best Company in field of BPO / Call Centre / ITES,4573904863,SwastikStepstoneCareers.gmail.com,SwastikStepstoneCareers.com
3376,Quaero 3 India Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Quaero 3 India Ltd,2,Best Company in field of IT-Software / Software Services,2958833589,Quaero3IndiaLtd.gmail.com,Quaero3IndiaLtd.com
3377,GM Infinite Dwelling India Pvt Ltd,Bengaluru/Bangalore,Real Estate / Property,we are GM Infinite Dwelling India Pvt Ltd,5,Best Company in field of Real Estate / Property,5425347518,GMInfiniteDwellingIndiaPvtLtd.gmail.com,GMInfiniteDwellingIndiaPvtLtd.com
3378,Go Go international,Bengaluru/Bangalore,Textiles / Garments / Accessories,we are Go Go international,2,Best Company in field of Textiles / Garments / Accessories,7860825912,GoGointernational.gmail.com,GoGointernational.com
3379,Continental Automotive Components (India) Pvt Ltd,Bengaluru/Bangalore,Automobile / Auto Anciliary / Auto Components,we are Continental Automotive Components (India) Pvt Ltd,4,Best Company in field of Automobile / Auto Anciliary / Auto Components,8927428581,ContinentalAutomotiveComponents(India)PvtLtd.gmail.com,ContinentalAutomotiveComponents(India)PvtLtd.com
3380,Squareroot ,Bengaluru/Bangalore,IT-Software / Software Services,we are Squareroot ,3,Best Company in field of IT-Software / Software Services,3322290948,Squareroot�.gmail.com,Squareroot�.com
3381,Hewlett Packard,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Hewlett Packard,4,Best Company in field of BPO / Call Centre / ITES,9165036235,HewlettPackard.gmail.com,HewlettPackard.com
3382,Nephrocare Health Services Pvt. Ltd.,"Bengaluru/Bangalore , Delhi/NCR(National Capital Region)",Medical / Healthcare / Hospitals,we are Nephrocare Health Services Pvt. Ltd.,5,Best Company in field of Medical / Healthcare / Hospitals,9984148258,NephrocareHealthServicesPvt.Ltd..gmail.com,NephrocareHealthServicesPvt.Ltd..com
3383,Dimension Data India Private Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Dimension Data India Private Limited,1,Best Company in field of IT-Software / Software Services,8935663629,DimensionDataIndiaPrivateLimited.gmail.com,DimensionDataIndiaPrivateLimited.com
3384,OneCloud Consulting,Bengaluru/Bangalore,Internet / Ecommerce,we are OneCloud Consulting,2,Best Company in field of Internet / Ecommerce,5405156141,OneCloudConsulting.gmail.com,OneCloudConsulting.com
3385,Target Corporation India Pvt Ltd,Bengaluru/Bangalore,Retail / Wholesale,we are Target Corporation India Pvt Ltd,2,Best Company in field of Retail / Wholesale,5366236745,TargetCorporationIndiaPvtLtd.gmail.com,TargetCorporationIndiaPvtLtd.com
3386,rp consultant,"Bengaluru/Bangalore , Chennai , Pune",IT-Software / Software Services,we are rp consultant,2,Best Company in field of IT-Software / Software Services,5153465835,rpconsultant.gmail.com,rpconsultant.com
3387,INTUITIVE TECHNOLOGY PARTNERS INC.,Bengaluru/Bangalore,IT-Hardware & Networking,we are INTUITIVE TECHNOLOGY PARTNERS INC.,4,Best Company in field of IT-Hardware & Networking,2618435662,INTUITIVETECHNOLOGYPARTNERSINC..gmail.com,INTUITIVETECHNOLOGYPARTNERSINC..com
3388,The Shaw Academy,Bengaluru/Bangalore,Education / Teaching / Training,we are The Shaw Academy,3,Best Company in field of Education / Teaching / Training,8689093693,TheShawAcademy.gmail.com,TheShawAcademy.com
3389,Plutonix Solutions,Bengaluru/Bangalore,IT-Software / Software Services,we are Plutonix Solutions,3,Best Company in field of IT-Software / Software Services,5417404112,PlutonixSolutions.gmail.com,PlutonixSolutions.com
3390,Tata Elxsi Ltd,Bengaluru/Bangalore,Other,we are Tata Elxsi Ltd,3,Best Company in field of Other,5053476823,TataElxsiLtd.gmail.com,TataElxsiLtd.com
3391,Alpha Recruitment,Bengaluru/Bangalore,Retail / Wholesale,we are Alpha Recruitment,5,Best Company in field of Retail / Wholesale,9168264390,AlphaRecruitment.gmail.com,AlphaRecruitment.com
3392,Codebrahma,Bengaluru/Bangalore,Internet / Ecommerce,we are Codebrahma,1,Best Company in field of Internet / Ecommerce,9244859665,Codebrahma.gmail.com,Codebrahma.com
3393,SalesBabu Business Solutions Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are SalesBabu Business Solutions Pvt Ltd,1,Best Company in field of IT-Software / Software Services,9452137151,SalesBabuBusinessSolutionsPvtLtd.gmail.com,SalesBabuBusinessSolutionsPvtLtd.com
3394,TE Connectivity India Private Limited,Bengaluru/Bangalore,Industrial Products / Heavy Machinery,we are TE Connectivity India Private Limited,1,Best Company in field of Industrial Products / Heavy Machinery,7408779463,TEConnectivityIndiaPrivateLimited.gmail.com,TEConnectivityIndiaPrivateLimited.com
3395,Head source Solutions,Bengaluru/Bangalore,IT-Software / Software Services,we are Head source Solutions,4,Best Company in field of IT-Software / Software Services,9712756180,HeadsourceSolutions.gmail.com,HeadsourceSolutions.com
3396,Rebaca Technologies Pvt. ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Rebaca Technologies Pvt. ltd.,3,Best Company in field of IT-Software / Software Services,6536637215,RebacaTechnologiesPvt.ltd..gmail.com,RebacaTechnologiesPvt.ltd..com
3397,Sabre Holdings,Bengaluru/Bangalore,IT-Software / Software Services,we are Sabre Holdings,3,Best Company in field of IT-Software / Software Services,8388036974,SabreHoldings.gmail.com,SabreHoldings.com
3398,KORES (INDIA) LTD.,"Chennai , Bhubaneshwar , Chandigarh , Bengaluru/Bangalore , Nagpur",Office Equipment / Automation,we are KORES (INDIA) LTD.,3,Best Company in field of Office Equipment / Automation,7926908506,KORES(INDIA)LTD..gmail.com,KORES(INDIA)LTD..com
3399,Building Control Solutions India Pvt Ltd,"Bengaluru/Bangalore , Chennai , Pune",IT-Software / Software Services,we are Building Control Solutions India Pvt Ltd,2,Best Company in field of IT-Software / Software Services,9982162422,BuildingControlSolutionsIndiaPvtLtd.gmail.com,BuildingControlSolutionsIndiaPvtLtd.com
3400,Aryaka Networks India Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Aryaka Networks India Pvt Ltd,4,Best Company in field of IT-Software / Software Services,8784709809,AryakaNetworksIndiaPvtLtd.gmail.com,AryakaNetworksIndiaPvtLtd.com
3401,Vermas consultant services,"Mumbai , Bengaluru/Bangalore , Hyderabad / Secunderabad",Electricals / Switchgears,we are Vermas consultant services,1,Best Company in field of Electricals / Switchgears,8567893897,Vermasconsultantservices.gmail.com,Vermasconsultantservices.com
3402,Bharat Fritz Werner Ltd,Bengaluru/Bangalore,Industrial Products / Heavy Machinery,we are Bharat Fritz Werner Ltd,4,Best Company in field of Industrial Products / Heavy Machinery,3334203491,BharatFritzWernerLtd.gmail.com,BharatFritzWernerLtd.com
3403,Mirafra Software Technologies Pvt. Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Mirafra Software Technologies Pvt. Ltd,1,Best Company in field of IT-Software / Software Services,4684553836,MirafraSoftwareTechnologiesPvt.Ltd.gmail.com,MirafraSoftwareTechnologiesPvt.Ltd.com
3404,Estrella,Bengaluru/Bangalore,IT-Software / Software Services,we are Estrella,5,Best Company in field of IT-Software / Software Services,8635662225,Estrella.gmail.com,Estrella.com
3405,Netpace India,Bengaluru/Bangalore,Recruitment / Staffing,we are Netpace India,2,Best Company in field of Recruitment / Staffing,3288011298,NetpaceIndia.gmail.com,NetpaceIndia.com
