exp_id,company,start_year,years,role,user_id
1187,ECPS Pvt. Ltd,2003,2007,owner/founder,552
1187,ECPS Pvt. Ltd,2003,2007,owner/founder,1728
1188,AKSHARA Agile Technologies Pvt.Ltd,2003,2008,real estate sales agent,712
1188,AKSHARA Agile Technologies Pvt.Ltd,2003,2008,real estate sales agent,1496
1189,HERO FINCORP,2001,2003,it intern,134
1189,HERO FINCORP,2001,2003,it intern,337
1189,HERO FINCORP,2001,2003,it intern,905
1190,Onicra Credit Infomation Company Ltd,2002,2005,designer,329
1190,Onicra Credit Infomation Company Ltd,2002,2005,designer,561
1190,Onicra Credit Infomation Company Ltd,2002,2005,designer,1361
1191,Knight Frank LLP,2005,2007,technical team lead,734
1191,Knight Frank LLP,2005,2007,technical team lead,803
1191,Knight Frank LLP,2005,2007,technical team lead,1693
1191,Knight Frank LLP,2005,2007,technical team lead,1921
1192,ATDS,2012,2018,package handler,352
1192,ATDS,2012,2018,package handler,1336
1192,ATDS,2012,2018,package handler,1636
1193,HyperDrive Infotech,2003,2004,business support manager,639
1194,"Max Super Speciality Hospital, Vaishali, Ghaziabad",2002,2007,it support specialist,1041
1195,Masti Health and Beauty Pvt Ltd,2004,2008,database developer,383
1195,Masti Health and Beauty Pvt Ltd,2004,2008,database developer,447
1195,Masti Health and Beauty Pvt Ltd,2004,2008,database developer,782
1195,Masti Health and Beauty Pvt Ltd,2004,2008,database developer,1571
1195,Masti Health and Beauty Pvt Ltd,2004,2008,database developer,1993
1196,Access Healthcare Services Pvt Ltd,2008,2010,psicólogo,261
1196,Access Healthcare Services Pvt Ltd,2008,2010,psicólogo,725
1196,Access Healthcare Services Pvt Ltd,2008,2010,psicólogo,1201
1196,Access Healthcare Services Pvt Ltd,2008,2010,psicólogo,1505
1197,ONS Search,2006,2009,senior software engineer,1490
1198,"MINFY TECHNOLOGIES PRIVATE LIMITED,",2003,2005,lehrer,32
1198,"MINFY TECHNOLOGIES PRIVATE LIMITED,",2003,2005,lehrer,273
1199,Channelplay Ltd,2001,2003,team lead,865
1200,Travel Unravel,2004,2009,teaching,134
1200,Travel Unravel,2004,2009,teaching,532
1200,Travel Unravel,2004,2009,teaching,1088
1200,Travel Unravel,2004,2009,teaching,1245
1200,Travel Unravel,2004,2009,teaching,1535
1201,Arisen Technologies,2003,2006,contract specialist,1308
1201,Arisen Technologies,2003,2006,contract specialist,1673
1201,Arisen Technologies,2003,2006,contract specialist,1750
1202,The Global Associates,2001,2005,impiegato d'ufficio,1357
1203,C&K Management Ltd,2002,2007,front desk associate,529
1203,C&K Management Ltd,2002,2007,front desk associate,565
1204,Velocity Software Solutions Pvt. Ltd.,2007,2010,teacher's assistant,97
1204,Velocity Software Solutions Pvt. Ltd.,2007,2010,teacher's assistant,547
1204,Velocity Software Solutions Pvt. Ltd.,2007,2010,teacher's assistant,582
1204,Velocity Software Solutions Pvt. Ltd.,2007,2010,teacher's assistant,992
1204,Velocity Software Solutions Pvt. Ltd.,2007,2010,teacher's assistant,1050
1205,Kanban Infosystem Pvt. Ltd.,2001,2003,welding inspector,628
1205,Kanban Infosystem Pvt. Ltd.,2001,2003,welding inspector,629
1205,Kanban Infosystem Pvt. Ltd.,2001,2003,welding inspector,740
1205,Kanban Infosystem Pvt. Ltd.,2001,2003,welding inspector,998
1205,Kanban Infosystem Pvt. Ltd.,2001,2003,welding inspector,1948
1206,APPSTUDIOZ TECHNOLOGIES PRIVATE LIMITED,2001,2005,administrateur,307
1207,VSM software pvt ltd,2001,2003,lektor,213
1207,VSM software pvt ltd,2001,2003,lektor,1589
1207,VSM software pvt ltd,2001,2003,lektor,1896
1208,Bookmyshow,2003,2005,medic,122
1208,Bookmyshow,2003,2005,medic,951
1208,Bookmyshow,2003,2005,medic,1605
1209,Priya International Ltd,2007,2012,manager of operations,582
1209,Priya International Ltd,2007,2012,manager of operations,1331
1209,Priya International Ltd,2007,2012,manager of operations,1965
1210,InfocusRx Marketing and Communication Pvt. Ltd,2015,2017,srexecutive,569
1210,InfocusRx Marketing and Communication Pvt. Ltd,2015,2017,srexecutive,1891
1211,Manzil Placement,2004,2009,chefe,794
1211,Manzil Placement,2004,2009,chefe,1004
1212,SmartOwner Services India Pvt Ltd,2000,2001,engineering specialist,205
1212,SmartOwner Services India Pvt Ltd,2000,2001,engineering specialist,1987
1213,Future Focus Infotech Pvt. Ltd.,2002,2003,product manager,599
1214,Veenu Group,2000,2004,realtor,1128
1215,Tritium,2001,2010,client service manager,397
1216,RMS Risk Mangement Solutions India Pvt Ltd,2008,2010,senior specialist,1620
1218,CSC India Pvt Ltd.,2004,2007,gerente de sucursal,1204
1219,GrowthBox Technologies Pvt Ltd,2001,2004,sabbatical,29
1219,GrowthBox Technologies Pvt Ltd,2001,2004,sabbatical,316
1219,GrowthBox Technologies Pvt Ltd,2001,2004,sabbatical,494
1219,GrowthBox Technologies Pvt Ltd,2001,2004,sabbatical,1310
1220,Updater Services Pvt Ltd,2003,2006,business assistant,567
1220,Updater Services Pvt Ltd,2003,2006,business assistant,1921
1221,Glowfin India Solutions,2004,2009,human resources advisor,1677
1221,Glowfin India Solutions,2004,2009,human resources advisor,1903
1222,STRYKER CORPORATION,2001,2006,research student,87
1222,STRYKER CORPORATION,2001,2006,research student,797
1222,STRYKER CORPORATION,2001,2006,research student,1015
1222,STRYKER CORPORATION,2001,2006,research student,1691
1224,Valuewing Consultancy Services (P) Ltd,2003,2005,customer relations,573
1225,ONS Search ,2005,2010,internal sales,452
1225,ONS Search ,2005,2010,internal sales,604
1225,ONS Search ,2005,2010,internal sales,1113
1225,ONS Search ,2005,2010,internal sales,1879
1226,Manjushree Technopack Limited,2002,2007,responsable d'agence,1493
1226,Manjushree Technopack Limited,2002,2007,responsable d'agence,1860
1227,Hughes Systique Private Limited,2003,2008,hr associate,372
1227,Hughes Systique Private Limited,2003,2008,hr associate,1898
1228,Prabas Vcare Health Clinic Pvt limited,2001,2003,commessa,1026
1229,Redcastle,2003,2008,home mortgage consultant,476
1229,Redcastle,2003,2008,home mortgage consultant,750
1229,Redcastle,2003,2008,home mortgage consultant,1186
1229,Redcastle,2003,2008,home mortgage consultant,1385
1229,Redcastle,2003,2008,home mortgage consultant,1476
1230,NESTOR SOURCING INC,2002,2010,certified financial planner,77
1230,NESTOR SOURCING INC,2002,2010,certified financial planner,953
1230,NESTOR SOURCING INC,2002,2010,certified financial planner,976
1231,Lordi Systems Staffing Solutions Pvt. Ltd,2005,2010,speech language pathologist,373
1231,Lordi Systems Staffing Solutions Pvt. Ltd,2005,2010,speech language pathologist,788
1231,Lordi Systems Staffing Solutions Pvt. Ltd,2005,2010,speech language pathologist,967
1231,Lordi Systems Staffing Solutions Pvt. Ltd,2005,2010,speech language pathologist,1275
1232,Smile Security and Surveillance Pvt Ltd,2005,2007,gestora,712
1232,Smile Security and Surveillance Pvt Ltd,2005,2007,gestora,1670
1233,Flyin.com,2006,2011,bar tender,155
1233,Flyin.com,2006,2011,bar tender,406
1233,Flyin.com,2006,2011,bar tender,457
1233,Flyin.com,2006,2011,bar tender,827
1233,Flyin.com,2006,2011,bar tender,1062
1233,Flyin.com,2006,2011,bar tender,1695
1234,RPGIS Pvt. Ltd. ,2004,2006,claims assistant,563
1234,RPGIS Pvt. Ltd. ,2004,2006,claims assistant,1387
1235,LIME LITE FILMS PVT. LTD,2000,2004,client executive,278
1235,LIME LITE FILMS PVT. LTD,2000,2004,client executive,1002
1235,LIME LITE FILMS PVT. LTD,2000,2004,client executive,1815
1236,Vedam Infotech Private Limited.,2006,2010,pro bono,528
1237,Finese PR,2007,2010,consultor comercial,635
1237,Finese PR,2007,2010,consultor comercial,1606
1238,Vibrant Solutions,2001,2004,independent beauty consultant,641
1239,Sodexo Food Solutions India Pvt. Ltd.ces,2001,2004,sócia proprietária,397
1239,Sodexo Food Solutions India Pvt. Ltd.ces,2001,2004,sócia proprietária,947
1239,Sodexo Food Solutions India Pvt. Ltd.ces,2001,2004,sócia proprietária,1682
1242,Kredence Enterprises Pvt. Ltd,2010,2015,project trainee,200
1242,Kredence Enterprises Pvt. Ltd,2010,2015,project trainee,538
1243,Weddingz.in,2002,2007,business system analyst,262
1244,GEEBEE EDUCATION PVT. LTD,2003,2008,production,692
1244,GEEBEE EDUCATION PVT. LTD,2003,2008,production,736
1244,GEEBEE EDUCATION PVT. LTD,2003,2008,production,960
1244,GEEBEE EDUCATION PVT. LTD,2003,2008,production,1223
1245,Satra Properties (India) Ltd,2006,2011,flight instructor,415
1245,Satra Properties (India) Ltd,2006,2011,flight instructor,503
1245,Satra Properties (India) Ltd,2006,2011,flight instructor,929
1246,Abanel Management Consulting Pvt Ltd,2004,2009,inside sales executive,73
1246,Abanel Management Consulting Pvt Ltd,2004,2009,inside sales executive,100
1246,Abanel Management Consulting Pvt Ltd,2004,2009,inside sales executive,953
1247,Design Art,2003,2008,gerente de loja,8
1248,RACHANA CHEMICALS PVT LTD,2003,2005,business relationship manager,267
1248,RACHANA CHEMICALS PVT LTD,2003,2005,business relationship manager,533
1248,RACHANA CHEMICALS PVT LTD,2003,2005,business relationship manager,834
1248,RACHANA CHEMICALS PVT LTD,2003,2005,business relationship manager,1386
1248,RACHANA CHEMICALS PVT LTD,2003,2005,business relationship manager,1460
1249,Kutung Design Labs Private Limited,2015,2020,mri technologist,851
1249,Kutung Design Labs Private Limited,2015,2020,mri technologist,876
1250,Web Promos India.,2003,2005,founder president,75
1250,Web Promos India.,2003,2005,founder president,315
1251,Salient HR Management Pvt. Ltd.,2000,2004,kontorassistent,655
1251,Salient HR Management Pvt. Ltd.,2000,2004,kontorassistent,1278
1251,Salient HR Management Pvt. Ltd.,2000,2004,kontorassistent,1829
1253,Country Inn Hotels & Resorts,2004,2008,undergraduate research assistant,153
1253,Country Inn Hotels & Resorts,2004,2008,undergraduate research assistant,849
1253,Country Inn Hotels & Resorts,2004,2008,undergraduate research assistant,1688
1254,Ajax Fiori Engineering pvt ltd,2005,2006,patrol officer,1184
1255,Ingram Micro (I) Pvt Ltd,2003,2008,export sales manager,94
1255,Ingram Micro (I) Pvt Ltd,2003,2008,export sales manager,833
1256,iHackers,2002,2005,product owner,636
1256,iHackers,2002,2005,product owner,954
1256,iHackers,2002,2005,product owner,1395
1256,iHackers,2002,2005,product owner,1429
1258,Vridhi Softech Services Pvt. Ltd.,2001,2005,clinical director,797
1259,MeraEvents,2000,2002,analista comercial,1
1259,MeraEvents,2000,2002,analista comercial,493
1259,MeraEvents,2000,2002,analista comercial,1364
1260,GoCheck - Startup,2002,2005,nutritionist,492
1260,GoCheck - Startup,2002,2005,nutritionist,1463
1261,BackOffice Associates Asia Pte Ltd.,2002,2004,sous chef,639
1262,Processware Systems,2002,2004,career counselor,1368
1262,Processware Systems,2002,2004,career counselor,1992
1264,Flying Cursor Interactive,2010,2014,solutions architect,123
1264,Flying Cursor Interactive,2010,2014,solutions architect,368
1265,TGS Websoft Pvt. Ltd,2003,2005,undergraduate teaching assistant,927
1265,TGS Websoft Pvt. Ltd,2003,2005,undergraduate teaching assistant,1913
1266,VIOLET3D,2002,2006,journeyman electrician,386
1266,VIOLET3D,2002,2006,journeyman electrician,668
1266,VIOLET3D,2002,2006,journeyman electrician,1210
1266,VIOLET3D,2002,2006,journeyman electrician,1592
1266,VIOLET3D,2002,2006,journeyman electrician,1955
1267,GroupM Media India Private Ltd.,2000,2005,dean,1675
1268,Fast Forward Logistics India Pvt.Ltd,2003,2005,office clerk,137
1268,Fast Forward Logistics India Pvt.Ltd,2003,2005,office clerk,1655
1268,Fast Forward Logistics India Pvt.Ltd,2003,2005,office clerk,1720
1268,Fast Forward Logistics India Pvt.Ltd,2003,2005,office clerk,1775
1268,Fast Forward Logistics India Pvt.Ltd,2003,2005,office clerk,1888
1270,TeacherNi.com,2000,2002,adviser,270
1270,TeacherNi.com,2000,2002,adviser,453
1270,TeacherNi.com,2000,2002,adviser,617
1270,TeacherNi.com,2000,2002,adviser,856
1271,91trips,2005,2008,correctional officer,970
1272,ICRI Research,2007,2010,program specialist,1182
1274,Dalason Software Solutions Pvt. Ltd.,2005,2008,sap business,1055
1274,Dalason Software Solutions Pvt. Ltd.,2005,2008,sap business,1495
1275,Ameriprise India Pvt. Ltd,2002,2006,operador,769
1275,Ameriprise India Pvt. Ltd,2002,2006,operador,958
1276,Galax E.Solutions India Private Limited,2002,2007,long term substitute teacher,912
1276,Galax E.Solutions India Private Limited,2002,2007,long term substitute teacher,1110
1276,Galax E.Solutions India Private Limited,2002,2007,long term substitute teacher,1515
1279,Wondersoft Pte Ltd,2001,2003,member of the board of directors,377
1280,Candid Marketing Pvt. Ltd.,2005,2007,technical support engineer,1557
1281,I. V. COMMUNICATIONS LTD.,2000,2005,web manager,25
1281,I. V. COMMUNICATIONS LTD.,2000,2005,web manager,269
1281,I. V. COMMUNICATIONS LTD.,2000,2005,web manager,830
1281,I. V. COMMUNICATIONS LTD.,2000,2005,web manager,1891
1282,GreeneStep Technologies Pvt Ltd,2001,2006,service delivery manager,1042
1283,YORKE COMMUNICATIONS PRIVATE LIMITED,2001,2003,assistent accountant,419
1283,YORKE COMMUNICATIONS PRIVATE LIMITED,2001,2003,assistent accountant,1951
1285,KBS consultants,2001,2005,coordinator,1095
1286,Sun TV Network Ltd (Sun Media),2001,2006,colaboradora,159
1287,Brij Gopal Construction Co. Pvt. Ltd.,2000,2005,sale associate,146
1287,Brij Gopal Construction Co. Pvt. Ltd.,2000,2005,sale associate,725
1287,Brij Gopal Construction Co. Pvt. Ltd.,2000,2005,sale associate,1399
1288,Premium,2002,2005,supervisor de vendas,234
1288,Premium,2002,2005,supervisor de vendas,441
1288,Premium,2002,2005,supervisor de vendas,1251
1288,Premium,2002,2005,supervisor de vendas,1354
1288,Premium,2002,2005,supervisor de vendas,1889
1289,Aecom Pvt Ltd,2003,2005,business intelligence developer,864
1289,Aecom Pvt Ltd,2003,2005,business intelligence developer,1835
1290,Nourishco,2002,2006,senior customer service representative,186
1290,Nourishco,2002,2006,senior customer service representative,1201
1291,Corporate Connections,2009,2014,front of house,1932
1292,Leonia Holistic Destination,2000,2005,praktikum,468
1293,Tricon Infotech,2008,2012,senior application engineer,1455
1293,Tricon Infotech,2008,2012,senior application engineer,1786
1295,AqibsoftechIndia,2007,2010,operations specialist,338
1296,Cochlear Limited,2010,2015,psychiatrist,470
1297,rdpromos.com,2002,2007,director técnico,685
1297,rdpromos.com,2002,2007,director técnico,1610
1298,Go Go international,2003,2006,recruitment officer,1115
1299,Alankit Assignments Limited,2002,2003,tirocinante,1999
1300,Career Shapers HR Consulting Pvt Ltd,2002,2004,production supervisor,1455
1301,Hansa Customer Equity Pvt. Ltd,2003,2005,crane operator,310
1302,A Konnect,2001,2005,sale manager,1159
1302,A Konnect,2001,2005,sale manager,1390
1304,HealthSetGo,2003,2006,sr account manager,374
1304,HealthSetGo,2003,2006,sr account manager,587
1305,KORES (INDIA) LTD.,2001,2002,auxiliar,1298
1305,KORES (INDIA) LTD.,2001,2002,auxiliar,1616
1306,Gokaldas Images Pvt Ltd,2000,2003,area business manager,410
1306,Gokaldas Images Pvt Ltd,2000,2003,area business manager,499
1306,Gokaldas Images Pvt Ltd,2000,2003,area business manager,1320
1307,LoudShout,2004,2008,odontologa,784
1307,LoudShout,2004,2008,odontologa,1343
1307,LoudShout,2004,2008,odontologa,1790
1308,Sandeep Enterprises,2002,2007,corporate communications,594
1308,Sandeep Enterprises,2002,2007,corporate communications,930
1309,SERIAL MICROELECTRONICS PTE LTD,2005,2010,temp,135
1309,SERIAL MICROELECTRONICS PTE LTD,2005,2010,temp,1110
1309,SERIAL MICROELECTRONICS PTE LTD,2005,2010,temp,1569
1310,Zepper Consultancy,2002,2005,field coach,903
1310,Zepper Consultancy,2002,2005,field coach,945
1311,Focus Softnet Pvt. Ltd.,2002,2005,director of marketing and communications,1492
1312,"Advanced Micro Devices, Inc.",2003,2008,siniestros,677
1313,VIVO Healthcare,2002,2007,writing tutor,599
1313,VIVO Healthcare,2002,2007,writing tutor,1152
1313,VIVO Healthcare,2002,2007,writing tutor,1952
1315,Vrinda Consulting,2006,2008,vendeuse,672
1315,Vrinda Consulting,2006,2008,vendeuse,892
1317,Zion Computers Pvt Ltd.,2007,2012,saler,966
1317,Zion Computers Pvt Ltd.,2007,2012,saler,975
1317,Zion Computers Pvt Ltd.,2007,2012,saler,1973
1318,HERITAGE FOODS LIMITED,2001,2006,radio presenter,780
1319,industrybuying.com,2005,2006,senior credit analyst,694
1319,industrybuying.com,2005,2006,senior credit analyst,1368
1320,Aditya Birla World Academy,2004,2006,assistent,154
1320,Aditya Birla World Academy,2004,2006,assistent,315
1320,Aditya Birla World Academy,2004,2006,assistent,504
1320,Aditya Birla World Academy,2004,2006,assistent,1020
1320,Aditya Birla World Academy,2004,2006,assistent,1841
1321,Turbizo - Startup,2001,2002,direct support professional,411
1321,Turbizo - Startup,2001,2002,direct support professional,703
1321,Turbizo - Startup,2001,2002,direct support professional,799
1321,Turbizo - Startup,2001,2002,direct support professional,1642
