company_id,company_name,location,department,about_us,rating,awards,contact,email,website
3534,GATEIIT Academy,"Bengaluru/Bangalore , Mysore",Education / Teaching / Training,we are GATEIIT Academy,1,Best Company in field of Education / Teaching / Training,5407273777,GATEIITAcademy3534@gmail.com,GATEIITAcademy.com
3535,Stanley Lifestyles,Bengaluru/Bangalore,Leather,we are Stanley Lifestyles,5,Best Company in field of Leather,3400248746,StanleyLifestyles3535@gmail.com,StanleyLifestyles.com
3536,GLOOB INTERIOR DESIGN PVT. LTD.,Bengaluru/Bangalore,Real Estate / Property,we are GLOOB INTERIOR DESIGN PVT. LTD.,2,Best Company in field of Real Estate / Property,1499455792,GLOOBINTERIORDESIGNPVT.LTD.3536@gmail.com,GLOOBINTERIORDESIGNPVT.LTD..com
3537,Human Capital Solutions,Bengaluru/Bangalore,IT-Software / Software Services,we are Human Capital Solutions,5,Best Company in field of IT-Software / Software Services,2485382200,HumanCapitalSolutions3537@gmail.com,HumanCapitalSolutions.com
3538,Trident Automobiles Pvt. Ltd.,Bengaluru/Bangalore,Automobile / Auto Anciliary / Auto Components,we are Trident Automobiles Pvt. Ltd.,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,3579521737,TridentAutomobilesPvt.Ltd.3538@gmail.com,TridentAutomobilesPvt.Ltd..com
3539,Aidaio,Bengaluru/Bangalore,Internet / Ecommerce,we are Aidaio,1,Best Company in field of Internet / Ecommerce,9641065382,Aidaio3539@gmail.com,Aidaio.com
3540,Royal Datamatics Pvt. Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Royal Datamatics Pvt. Ltd.,3,Best Company in field of IT-Software / Software Services,6514004911,RoyalDatamaticsPvt.Ltd.3540@gmail.com,RoyalDatamaticsPvt.Ltd..com
3541,Infurnia,Bengaluru/Bangalore,IT-Software / Software Services,we are Infurnia,2,Best Company in field of IT-Software / Software Services,8982204864,Infurnia3541@gmail.com,Infurnia.com
3542,Quinnox Consultancy Services,"Bengaluru/Bangalore , Mumbai",IT-Software / Software Services,we are Quinnox Consultancy Services,3,Best Company in field of IT-Software / Software Services,1850485955,QuinnoxConsultancyServices3542@gmail.com,QuinnoxConsultancyServices.com
3543,MANAGEMENT2000 PLACEMENT and RECRUITMENTS PVT. LTD,Bengaluru/Bangalore,Banking / Financial Services / Broking,we are MANAGEMENT2000 PLACEMENT and RECRUITMENTS PVT. LTD,2,Best Company in field of Banking / Financial Services / Broking,6472683341,MANAGEMENT2000PLACEMENTandRECRUITMENTSPVT.LTD3543@gmail.com,MANAGEMENT2000PLACEMENTandRECRUITMENTSPVT.LTD.com
3544,a2HR Consultants Pvt Ltd,"Bengaluru/Bangalore , Pune , Chennai , Kolkata , Hyderabad / Secunderabad , Delhi/NCR(National Capital Region)",IT-Software / Software Services,we are a2HR Consultants Pvt Ltd,4,Best Company in field of IT-Software / Software Services,8694991778,a2HRConsultantsPvtLtd3544@gmail.com,a2HRConsultantsPvtLtd.com
3545,Foodcow Technology Services,"Bengaluru/Bangalore , Chennai",IT-Software / Software Services,we are Foodcow Technology Services,3,Best Company in field of IT-Software / Software Services,8826777953,FoodcowTechnologyServices3545@gmail.com,FoodcowTechnologyServices.com
3546,Pace Power Systems Pvt Ltd,"Bengaluru/Bangalore , Mumbai , Hyderabad / Secunderabad",Telecom/ISP /,we are Pace Power Systems Pvt Ltd,5,Best Company in field of Telecom/ISP /,4702826440,PacePowerSystemsPvtLtd3546@gmail.com,PacePowerSystemsPvtLtd.com
3547,Cyberframe Infotech Pvt. Ltd.,"Bengaluru/Bangalore , Ludhiana",IT-Software / Software Services,we are Cyberframe Infotech Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,7902933441,CyberframeInfotechPvt.Ltd.3547@gmail.com,CyberframeInfotechPvt.Ltd..com
3548,Green And Wise,"Mumbai , Pune , Bengaluru/Bangalore",Medical / Healthcare / Hospitals,we are Green And Wise,5,Best Company in field of Medical / Healthcare / Hospitals,8794962644,GreenAndWise3548@gmail.com,GreenAndWise.com
3549,vipin call info,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Automobile / Auto Anciliary / Auto Components,we are vipin call info,3,Best Company in field of Automobile / Auto Anciliary / Auto Components,3940832447,vipincallinfo3549@gmail.com,vipincallinfo.com
3550,Weddingz.in,Bengaluru/Bangalore,Internet / Ecommerce,we are Weddingz.in,4,Best Company in field of Internet / Ecommerce,6481348415,Weddingz.in3550@gmail.com,Weddingz.in.com
3551,Test Yantra Private Limited,"Bengaluru/Bangalore , Noida , Bhubaneshwar",IT-Software / Software Services,we are Test Yantra Private Limited,5,Best Company in field of IT-Software / Software Services,8880156338,TestYantraPrivateLimited3551@gmail.com,TestYantraPrivateLimited.com
3552,Regus Business Centre Pvt. Ltd.,Bengaluru/Bangalore,Real Estate / Property,we are Regus Business Centre Pvt. Ltd.,5,Best Company in field of Real Estate / Property,9686368678,RegusBusinessCentrePvt.Ltd.3552@gmail.com,RegusBusinessCentrePvt.Ltd..com
3553,Sanovi,"Bengaluru/Bangalore , Mumbai , Delhi",Internet / Ecommerce,we are Sanovi,3,Best Company in field of Internet / Ecommerce,8833608769,Sanovi3553@gmail.com,Sanovi.com
3554,Xoriant Solutions Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Xoriant Solutions Pvt Ltd,3,Best Company in field of IT-Software / Software Services,3096716356,XoriantSolutionsPvtLtd3554@gmail.com,XoriantSolutionsPvtLtd.com
3555,SAP Ariba,Bengaluru/Bangalore,IT-Software / Software Services,we are SAP Ariba,3,Best Company in field of IT-Software / Software Services,5117981947,SAPAriba3555@gmail.com,SAPAriba.com
3556,Vega Cargo & Logistics Pvt Ltd,Bengaluru/Bangalore,Courier / Transportation / Freight / Warehousing,we are Vega Cargo & Logistics Pvt Ltd,3,Best Company in field of Courier / Transportation / Freight / Warehousing,7179937916,VegaCargo&LogisticsPvtLtd3556@gmail.com,VegaCargo&LogisticsPvtLtd.com
3557,Salarpuria Sattva Group,Bengaluru/Bangalore,Real Estate / Property,we are Salarpuria Sattva Group,4,Best Company in field of Real Estate / Property,1405112915,SalarpuriaSattvaGroup3557@gmail.com,SalarpuriaSattvaGroup.com
3558,Accion labs India Private Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Accion labs India Private Limited,2,Best Company in field of IT-Software / Software Services,8482873652,AccionlabsIndiaPrivateLimited3558@gmail.com,AccionlabsIndiaPrivateLimited.com
3559,globalsparks,Bengaluru/Bangalore,IT-Software / Software Services,we are globalsparks,1,Best Company in field of IT-Software / Software Services,5719317316,globalsparks3559@gmail.com,globalsparks.com
3560,IT TRAILBLAZERS CONSULTING PVT. LTD.,Bengaluru/Bangalore,IT-Software / Software Services,we are IT TRAILBLAZERS CONSULTING PVT. LTD.,3,Best Company in field of IT-Software / Software Services,4196769019,ITTRAILBLAZERSCONSULTINGPVT.LTD.3560@gmail.com,ITTRAILBLAZERSCONSULTINGPVT.LTD..com
3561,Toolagen Technology Services Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Toolagen Technology Services Pvt Ltd,4,Best Company in field of IT-Software / Software Services,7803218284,ToolagenTechnologyServicesPvtLtd3561@gmail.com,ToolagenTechnologyServicesPvtLtd.com
3562,SOS Childrens Villages Of India,"Faridabad , Bengaluru/Bangalore",NGO / Social Services / Regulators / Industry Associations,we are SOS Childrens Villages Of India,4,Best Company in field of NGO / Social Services / Regulators / Industry Associations,3298184813,SOSChildrensVillagesOfIndia3562@gmail.com,SOSChildrensVillagesOfIndia.com
3563,Axpress logistics India Pvt. Ltd.,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Courier / Transportation / Freight / Warehousing,we are Axpress logistics India Pvt. Ltd.,5,Best Company in field of Courier / Transportation / Freight / Warehousing,4631221466,AxpresslogisticsIndiaPvt.Ltd.3563@gmail.com,AxpresslogisticsIndiaPvt.Ltd..com
3564,Seventh Edge,Bengaluru/Bangalore,IT-Software / Software Services,we are Seventh Edge,5,Best Company in field of IT-Software / Software Services,3873954067,SeventhEdge3564@gmail.com,SeventhEdge.com
3565,Echo Academy,Bengaluru/Bangalore,Education / Teaching / Training,we are Echo Academy,1,Best Company in field of Education / Teaching / Training,9704803504,EchoAcademy3565@gmail.com,EchoAcademy.com
3566,Cluedoor,Bengaluru/Bangalore,Internet / Ecommerce,we are Cluedoor,4,Best Company in field of Internet / Ecommerce,2406360137,Cluedoor3566@gmail.com,Cluedoor.com
3567,GrowthBox Technologies Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are GrowthBox Technologies Pvt Ltd,2,Best Company in field of IT-Software / Software Services,1242139956,GrowthBoxTechnologiesPvtLtd3567@gmail.com,GrowthBoxTechnologiesPvtLtd.com
3568,Superprofs,Bengaluru/Bangalore,Education / Teaching / Training,we are Superprofs,5,Best Company in field of Education / Teaching / Training,1631663005,Superprofs3568@gmail.com,Superprofs.com
3569,Pharm-Olam International India Pvt. Ltd,Bengaluru/Bangalore,Pharma / Biotech / Clinical Research,we are Pharm-Olam International India Pvt. Ltd,2,Best Company in field of Pharma / Biotech / Clinical Research,3598342266,Pharm-OlamInternationalIndiaPvt.Ltd3569@gmail.com,Pharm-OlamInternationalIndiaPvt.Ltd.com
3570,Gokaldas Images Pvt Ltd,Bengaluru/Bangalore,Textiles / Garments / Accessories,we are Gokaldas Images Pvt Ltd,1,Best Company in field of Textiles / Garments / Accessories,4022387630,GokaldasImagesPvtLtd3570@gmail.com,GokaldasImagesPvtLtd.com
3571,Systech Services Ltd.,Bengaluru/Bangalore,IT-Hardware & Networking,we are Systech Services Ltd.,3,Best Company in field of IT-Hardware & Networking,3346976192,SystechServicesLtd.3571@gmail.com,SystechServicesLtd..com
3572,Above Solution India Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Above Solution India Pvt Ltd,3,Best Company in field of IT-Software / Software Services,2266456696,AboveSolutionIndiaPvtLtd3572@gmail.com,AboveSolutionIndiaPvtLtd.com
3573,JFSI - Specialised IT Recruitment Firm,Bengaluru/Bangalore,IT-Hardware & Networking,we are JFSI - Specialised IT Recruitment Firm,1,Best Company in field of IT-Hardware & Networking,9850667172,JFSI-SpecialisedITRecruitmentFirm3573@gmail.com,JFSI-SpecialisedITRecruitmentFirm.com
3574,Global Consultant,Bengaluru/Bangalore,Recruitment / Staffing,we are Global Consultant,2,Best Company in field of Recruitment / Staffing,9472091595,GlobalConsultant3574@gmail.com,GlobalConsultant.com
3575,Influx Consulting,Bengaluru/Bangalore,FMCG / Foods / Beverage,we are Influx Consulting,5,Best Company in field of FMCG / Foods / Beverage,6822868627,InfluxConsulting3575@gmail.com,InfluxConsulting.com
3576,Sodexo Food Solutions India Pvt. Ltd.ces,Bengaluru/Bangalore,FMCG / Foods / Beverage,we are Sodexo Food Solutions India Pvt. Ltd.ces,5,Best Company in field of FMCG / Foods / Beverage,4707912942,SodexoFoodSolutionsIndiaPvt.Ltd.ces3576@gmail.com,SodexoFoodSolutionsIndiaPvt.Ltd.ces.com
3577,Sobha Developers Limited,Bengaluru/Bangalore,Real Estate / Property,we are Sobha Developers Limited,5,Best Company in field of Real Estate / Property,9442191065,SobhaDevelopersLimited3577@gmail.com,SobhaDevelopersLimited.com
3578,GE Healthcare,Bengaluru/Bangalore,IT-Software / Software Services,we are GE Healthcare,2,Best Company in field of IT-Software / Software Services,1677977941,GEHealthcare3578@gmail.com,GEHealthcare.com
3579,Falcon Services,"Mumbai , Chennai , Coimbatore , Bengaluru/Bangalore , Delhi , Rajkot",Chemicals / PetroChemical / Plastic / Rubber,we are Falcon Services,5,Best Company in field of Chemicals / PetroChemical / Plastic / Rubber,2920336300,FalconServices3579@gmail.com,FalconServices.com
3580,infosage systems (india) Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are infosage systems (india) Pvt Ltd,4,Best Company in field of IT-Software / Software Services,7565312723,infosagesystems(india)PvtLtd3580@gmail.com,infosagesystems(india)PvtLtd.com
3581,Shiva Athene Technologies Pvt. Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Shiva Athene Technologies Pvt. Ltd,5,Best Company in field of IT-Software / Software Services,6997889449,ShivaAtheneTechnologiesPvt.Ltd3581@gmail.com,ShivaAtheneTechnologiesPvt.Ltd.com
3582,AppLift India Technologies Pvt Ltd.,Bengaluru/Bangalore,Advertising / PR / MR / Event Management,we are AppLift India Technologies Pvt Ltd.,1,Best Company in field of Advertising / PR / MR / Event Management,9584271648,AppLiftIndiaTechnologiesPvtLtd.3582@gmail.com,AppLiftIndiaTechnologiesPvtLtd..com
3583,Innovative Cosnultants,"Bengaluru/Bangalore , Ernakulam / Kochi/ Cochin",IT-Software / Software Services,we are Innovative Cosnultants,3,Best Company in field of IT-Software / Software Services,5900292593,InnovativeCosnultants3583@gmail.com,InnovativeCosnultants.com
3584,Adler Talent Solutions,Bengaluru/Bangalore,Recruitment / Staffing,we are Adler Talent Solutions,4,Best Company in field of Recruitment / Staffing,8678490137,AdlerTalentSolutions3584@gmail.com,AdlerTalentSolutions.com
3585,India International Technical Recruiters,Bengaluru/Bangalore,Medical / Healthcare / Hospitals,we are India International Technical Recruiters,4,Best Company in field of Medical / Healthcare / Hospitals,9378021888,IndiaInternationalTechnicalRecruiters3585@gmail.com,IndiaInternationalTechnicalRecruiters.com
3586,American Reprographics Company,Bengaluru/Bangalore,Printing / Packaging,we are American Reprographics Company,3,Best Company in field of Printing / Packaging,2511929635,AmericanReprographicsCompany3586@gmail.com,AmericanReprographicsCompany.com
3587,StarLight HR Consulting,Bengaluru/Bangalore,IT-Software / Software Services,we are StarLight HR Consulting,1,Best Company in field of IT-Software / Software Services,1841760102,StarLightHRConsulting3587@gmail.com,StarLightHRConsulting.com
3588,ADARSHA PACKAGING PVT.LTD,Bengaluru/Bangalore,Printing / Packaging,we are ADARSHA PACKAGING PVT.LTD,3,Best Company in field of Printing / Packaging,5002032368,ADARSHAPACKAGINGPVT.LTD3588@gmail.com,ADARSHAPACKAGINGPVT.LTD.com
3589,HD Minds,Bengaluru/Bangalore,Internet / Ecommerce,we are HD Minds,2,Best Company in field of Internet / Ecommerce,6203912490,HDMinds3589@gmail.com,HDMinds.com
3590,Career Catalysts,"Delhi/NCR(National Capital Region) , Bengaluru/Bangalore , Pune , Gurgaon",Real Estate / Property,we are Career Catalysts,4,Best Company in field of Real Estate / Property,3661754531,CareerCatalysts3590@gmail.com,CareerCatalysts.com
3591,Manhattan Review India,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Education / Teaching / Training,we are Manhattan Review India,1,Best Company in field of Education / Teaching / Training,9923977632,ManhattanReviewIndia3591@gmail.com,ManhattanReviewIndia.com
3592,BRISTLECONE,Bengaluru/Bangalore,IT-Software / Software Services,we are BRISTLECONE,5,Best Company in field of IT-Software / Software Services,9956077783,BRISTLECONE3592@gmail.com,BRISTLECONE.com
3593,Albright LED,"Mumbai , Chennai , Bengaluru/Bangalore",Electricals / Switchgears,we are Albright LED,4,Best Company in field of Electricals / Switchgears,8133584110,AlbrightLED3593@gmail.com,AlbrightLED.com
3594,Personnel Selexions,"Mumbai , Bengaluru/Bangalore",Education / Teaching / Training,we are Personnel Selexions,5,Best Company in field of Education / Teaching / Training,4474531410,PersonnelSelexions3594@gmail.com,PersonnelSelexions.com
3595,Teamfocus,Bengaluru/Bangalore,IT-Software / Software Services,we are Teamfocus,4,Best Company in field of IT-Software / Software Services,4353642969,Teamfocus3595@gmail.com,Teamfocus.com
3596,Mumbai Rozgaar Private Limited,Bengaluru/Bangalore,IT-Hardware & Networking,we are Mumbai Rozgaar Private Limited,4,Best Company in field of IT-Hardware & Networking,7580690254,MumbaiRozgaarPrivateLimited3596@gmail.com,MumbaiRozgaarPrivateLimited.com
3597,IMMIGRATION HELP,"Chandigarh , Chennai , Bengaluru/Bangalore , Mumbai , Pune",Travel / Hotels / Restaurants / Airlines / Railways,we are IMMIGRATION HELP,3,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,1186700849,IMMIGRATIONHELP3597@gmail.com,IMMIGRATIONHELP.com
3598,ORBIT IT HR Solutions,"Ahmedabad , Bengaluru/Bangalore , Pune , Rajkot , Vadodara/Baroda",IT-Software / Software Services,we are ORBIT IT HR Solutions,1,Best Company in field of IT-Software / Software Services,2686402219,ORBITITHRSolutions3598@gmail.com,ORBITITHRSolutions.com
3599,Adwitiya Consulting,Bengaluru/Bangalore,IT-Software / Software Services,we are Adwitiya Consulting,4,Best Company in field of IT-Software / Software Services,8134991213,AdwitiyaConsulting3599@gmail.com,AdwitiyaConsulting.com
3600,CoeurData,Bengaluru/Bangalore,Internet / Ecommerce,we are CoeurData,5,Best Company in field of Internet / Ecommerce,6714938300,CoeurData3600@gmail.com,CoeurData.com
3601,CME India Technology And Support Services Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are CME India Technology And Support Services Pvt Ltd,3,Best Company in field of IT-Software / Software Services,4946927305,CMEIndiaTechnologyAndSupportServicesPvtLtd3601@gmail.com,CMEIndiaTechnologyAndSupportServicesPvtLtd.com
3602,Caritor Solutions India Pvt. Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Caritor Solutions India Pvt. Ltd,3,Best Company in field of IT-Software / Software Services,5803880279,CaritorSolutionsIndiaPvt.Ltd3602@gmail.com,CaritorSolutionsIndiaPvt.Ltd.com
